Id,SalePrice
2734,131698.92413784756
2735,132070.08923283327
2736,148937.51807880795
2737,126212.44832776272
2738,134903.61207345457
2739,166681.73154303478
2740,123028.33765483779
2741,148703.29504402998
2742,152016.92362274486
2743,160292.9019874776
2744,152452.21070695124
2745,139318.5640321798
2746,135592.71986081146
2747,136937.1814463295
2748,128174.89205514124
2749,126448.56897583387
2750,128688.38627041996
2751,123414.43307861143
2752,253890.6294112993
2753,147270.90594680764
2754,205726.7339249822
2755,117971.50636426076
2756,91229.82859835084
2757,75668.31157313303
2758,75778.47698880176
2759,125513.72814747955
2760,122208.89843795956
2761,142468.24209289582
2762,148069.15792891473
2763,179636.4506321565
2764,170142.50226516978
2765,252158.85854451027
2766,132069.83269702524
2767,91410.96102550252
2768,122826.28229191057
2769,137243.71664482137
2770,159323.9854889433
2771,120994.05474148688
2772,110826.38382275305
2773,135316.224713579
2774,130165.63310487653
2775,132314.97467775294
2776,147975.83918913984
2777,146830.34980750288
2778,135552.59818686862
2779,116072.56884037044
2780,96022.95014003335
2781,106934.820304424
2782,87784.35654945506
2783,89658.54271100466
2784,136990.96234099535
2785,132296.715858347
2786,81091.57402977262
2787,110841.53996304292
2788,89387.67760503315
2789,197869.74907592707
2790,86260.01389737397
2791,128574.21124660895
2792,66481.24753680901
2793,185792.3333089871
2794,94121.22754607687
2795,109802.10771117551
2796,100956.41653425296
2797,196464.17214355755
2798,98135.00777118931
2799,118578.74026930351
2800,83915.76430896939
2801,106166.40820685883
2802,135930.97218521644
2803,131686.99917331344
2804,159250.5825950977
2805,92565.25776346633
2806,101263.95258704123
2807,154429.24812163392
2808,150151.54052947098
2809,131384.05589705767
2810,138619.24680261753
2811,158149.59267110383
2812,139516.36777150418
2813,175331.55747248398
2814,161744.3140512078
2815,100822.46929589452
2816,245922.09941407348
2817,134016.74827899926
2818,126220.63303997097
2819,172326.4228125875
2820,151392.33133825022
2821,108972.32108500745
2822,143020.65893471765
2823,218023.39322978974
2824,181503.59034528938
2825,157855.32774708976
2826,132451.51051332004
2827,142969.648612135
2828,189740.58967870695
2829,145908.05942123267
2830,228957.26426208086
2831,190993.93154339088
2832,224481.43918228513
2833,290904.77842525486
2834,213742.25329615455
2835,222220.56571563642
2836,191084.40937508663
2837,171965.7517231624
2838,143680.88818754713
2839,184542.28451058065
2840,199245.2667725492
2841,213356.3594390954
2842,215696.61752856095
2843,153008.5694176294
2844,148761.6288010682
2845,122696.15959274673
2846,221841.3258044612
2847,196428.3581800696
2848,207661.60786197567
2849,208370.46617387995
2850,274048.0328558506
2851,230887.6451068539
2852,228910.44725087436
2853,246545.13650842648
2854,137376.76244607873
2855,202015.18930160202
2856,207487.18295450628
2857,195429.46629828814
2858,208942.819319295
2859,133063.63794974066
2860,117812.29504346849
2861,142116.26546667406
2862,193546.02073896377
2863,116313.2486050365
2864,264597.469359413
2865,135539.94515558524
2866,134036.30195708515
2867,79278.33552723522
2868,100307.73882484355
2869,114559.16639504011
2870,150036.68237494887
2871,107503.10490782274
2872,59024.20131619232
2873,101284.08469607333
2874,130101.92955172811
2875,112578.71393281616
2876,158628.04010223056
2877,137914.11707587825
2878,154691.04332868918
2879,142401.7315735496
2880,112743.0863656744
2881,155148.2639309122
2882,149106.00496286392
2883,157549.2834451326
2884,176320.201120113
2885,181371.91790214274
2886,187573.15920781053
2887,89592.3389039617
2888,119309.80749260385
2889,76399.87278314361
2890,76863.46871971557
2891,132747.68271606637
2892,51752.075173547266
2893,106149.76437902654
2894,53297.364395253695
2895,282557.3052458197
2896,266223.7222808616
2897,192209.4398266124
2898,142378.86854551864
2899,229784.98800770962
2900,155797.6241487022
2901,183036.96474647467
2902,183371.14942076246
2903,367479.05272663734
2904,355668.8998554502
2905,109507.43214845628
2906,196562.03541395534
2907,119615.45620477431
2908,127737.03103542801
2909,135228.43896498808
2910,84711.80127532754
2911,82320.10975112987
2912,151707.40244762847
2913,85431.43052256398
2914,90214.19841618255
2915,86576.12788366554
2916,85361.81084882533
2917,135338.1881681369
2918,108247.05573853008
2919,220021.23834150855
